_id,section,rules[0],rules[1],rules[2],rules[3],rules[4],rules[5],rules[6],rules[7],rules[8],rules[9],rules[10],rules[11],rules[12],rules[13],rules[14],rules[15],rules[16],rules[17],rules[18],rules[19],rules[20],rules[21],rules[22],rules[23],rules[24],rules[25],rules[26],rules[27],rules[28],rules[29],rules[30],rules[31],rules[32],rules[33],rules[34],rules[35],rules[36],rules[37],page_number,source
68dd20db212869e0f7e305bc,(a) By means of an,"additional sign, parking",permission may be,"restricted, in particular,","by duration, by type of","vehicle, in favour of",residents holding a,special parking permit or,to parking with a parking,ticket or parking disc.,b) A supplementary sign,with figure 318 (parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,road_traffic_rules.pdf
68dd20db212869e0f7e305bd,disc) and an indication,of the number of hours,prescribes parking with,a parking disc and its,maximum permissible,duration.,c) Additional signs may,exempt residents with a,parking permit from the,obligation to park with a,parking ticket or parking,disc.,d) By means of an,additional sign with a,"wheelchair symbol,",parking permission may,be restricted for severely,disabled persons with,exceptional walking,"difficulties, bilateral",amelia or phocomelia or,with comparable,"functional limitations,",as well as for blind,persons.,e) The parking permit is,only valid if the parking,"ticket, parking disc or",parking permit is,displayed or affixed in a,clearly legible manner.,,,,,,,,,118,road_traffic_rules.pdf
68dd20db212869e0f7e305be,a) Additional signs may,restrict parking,permission in favour of,electrically powered,vehicles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,road_traffic_rules.pdf
68dd20db212869e0f7e305bf,b) Additional signs may,exempt electric vehicles,from the requirement to,park with a parking,ticket or parking disc. If,parking ticket machines,"are installed, the",exemption may also be,indicated on the,machine itself.,c) Additional signs may,limit the duration of,parking permits for,electric vehicles. Proof,of compliance with the,time limit is provided by,displaying a parking,disc. The parking permit,is only valid if the,parking disc is clearly,displayed or affixed.,,,,,,,,,,,,,,,,,,,119,road_traffic_rules.pdf
68dd20db212869e0f7e305c0,a) Additional signs may,restrict parking to,carsharing vehicles,equipped with a car-,sharing permit.,Restriction to vehicles,belonging to a single,car-sharing company or,to specific car-sharing,companies is permitted,under the Car Sharing,Act. The restriction is,indicated by the relevant,company name being,displayed in black,lettering on a white,background on another,,,,,,,,,,,,,,,,,,,,,,,119,road_traffic_rules.pdf
68dd20db212869e0f7e305c1,additional sign. The,parking permit is only,valid if the car-sharing,permit is clearly,displayed or attached to,the vehicle.,b) Additional signs may,exempt car-sharing,vehicles from the,requirement to park with,a parking ticket or,parking disc. If parking,ticket machines are,"installed, the exemption",may also be indicated,on the machine itself.,Explanation,,,,,,,,,,,,,,,,,,,,,,,120,road_traffic_rules.pdf
68dd20db212869e0f7e305c2,The beginning of the,permitted parking zone,may be marked by a,horizontal white arrow,pointing toward the,"roadway, and the end by",a white arrow pointing,away from the roadway.,For signs repeated along,"the route, one",arrowhead points,"toward the roadway, the",other away from it.,,,,,,,,,,,,,,,,,,,,,,,,,,,120,road_traffic_rules.pdf
68dd20db212869e0f7e305c3,The sign shows how,the vehicles are to be,positioned.,11 Image 318 Enforcement or,prohibition,If the parking time is,limited for electrically,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,road_traffic_rules.pdf
68dd20db212869e0f7e305c4,"powered vehicles, proof",must be provided by,displaying the parking,disc.,Parking disc,Section 4 Traffic-calmed area,12 Character 325.1 Enforcement or,prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,road_traffic_rules.pdf
68dd20db212869e0f7e305c5,Anyone driving a,vehicle must drive at,walking pace.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,road_traffic_rules.pdf
68dd20db212869e0f7e305c6,Anyone driving a,Beginning of a traffic-calmed area,vehicle shall not,endanger or obstruct,pedestrian traffic; if,"necessary, they must",wait.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,road_traffic_rules.pdf
68dd20db212869e0f7e305c7,Pedestrians must not,unnecessarily obstruct,traffic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,road_traffic_rules.pdf
68dd20db212869e0f7e305c8,Anyone driving a,vehicle shall not park,outside of the,"designated areas,",except for boarding or,alighting and for loading,or unloading.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,road_traffic_rules.pdf
68dd20db212869e0f7e305c9,Pedestrians may use,the entire street;,children's games are,permitted everywhere.,13 Character 325.2 Explanation,"When exiting, § 10 must",be observed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,road_traffic_rules.pdf
68dd20db212869e0f7e305ca,End of a traffic-calmed area,Section 5 Tunnel,14 Character 327 Rules or prohibitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,road_traffic_rules.pdf
68dd20db212869e0f7e305cb,Drivers must use,dipped headlights when,driving through the,tunnel and must not turn,around in the tunnel.,tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,road_traffic_rules.pdf
68dd20db212869e0f7e305cc,In the event of an,emergency or,"breakdown, only existing",emergency stopping and,breakdown bays should,be used.,Section 6 Emergency stopping and breakdown bay,15 Character 328 Enforcement or,prohibition,Anyone driving a vehicle,may only stop in an,emergency or,breakdown bay in the,Emergency stopping and breakdown bay,event of an emergency,or breakdown.,Section 7 Motorways and dual carriageways,16 Character 330.1 Explanation,"From this sign onwards,",the rules for traffic on,motorways apply.,,,,,,,,,,,,,,,,,,,122,road_traffic_rules.pdf
68dd20db212869e0f7e305cd,Highway,17 Character 330.2,End of the highway,18 Character 331.1 Explanation,"From this sign onwards,",the rules for traffic on,motorways apply.,motorway,19 Character 331.2,End of the motorway,20 Character 333 Explanation,On dual carriageways or,"motorway-like roads,",the corresponding sign,Exit from the motorway indicates the exit in,black lettering on a,yellow background. The,sign may also be on a,white background.,21 Characters 450 Explanation,The sign is located 300,"m, 200 m (as shown),",and 100 m before a,,,,,,,,,,,,,,,,,123,road_traffic_rules.pdf
68dd20db212869e0f7e305ce,motorway junction,"(motorway interchange,","motorway intersection,",or motorway triangle). It,is also located before a,Announcement beacon serviced rest area.,"Before a junction, the",300 m beacon may,display the junction,number.,Section 8 Markings,22 Character 340 Enforcement or,prohibition,,,,,,,,,,,,,,,,,,,,,,,,,,,124,road_traffic_rules.pdf
68dd20db212869e0f7e305cf,Anyone driving a,vehicle may not cross,guidelines if doing so,would endanger traffic.,Guideline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,road_traffic_rules.pdf
68dd20db212869e0f7e305d0,Anyone driving a,vehicle may only cross,cycle lanes marked by,guide lines on the,roadway when,"necessary, particularly",to avoid oncoming,traffic. Cyclists must not,be endangered in the,process.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,road_traffic_rules.pdf
68dd20db212869e0f7e305d1,Stopping is not,permitted on cycle lanes,marked with guidelines.,Sentence 1 does not,apply to bicycles and,small electric vehicles,as defined by the eKFV.,Explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,road_traffic_rules.pdf
68dd20db212869e0f7e305d2,The cycle lane is marked,at regular intervals with,"the symbol ""Cycle","Traffic"" on the roadway.",23 Character 341 Explanation,The waiting line,recommends that the,person waiting should,wait at this point.,Waiting line,23.1 Character 342 Explanation,The markings highlight,an obligation to wait due,to an existing right-,before-left rule away,"from federal, state, and",shark teeth district roads as well as,"other main roads, and a",right-of-way for cyclists,at intersections or,junctions of cycle,"superhighways, as",indicated by signs 205 or,,,,,,,,,,,,,,,,,125,road_traffic_rules.pdf
68dd20db212869e0f7e305d3,In the case of this,"right-of-way for cyclists,",the markings are to be,arranged on both sides,along the edges of the,cycle superhighway with,the tips facing the traffic,that is required to wait.,Section 9 Notes,24 Characters 350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,road_traffic_rules.pdf
68dd20db212869e0f7e305d4,Pedestrian crossing,24.1 Character 350.1 Explanation,This sign is located,along cycle,superhighways. It serves,to indicate the beginning,of cycle superhighways,and to indicate the,Cycle superhighway direction of cycle,superhighways at,intersections.,24.2 Character 350.2,End of the cycle superhighway,25 Character 354,Water protection area,26 Character 356,,,,,,,,,,,,,,,,,,,,,,,,126,road_traffic_rules.pdf
68dd20db212869e0f7e305d5,Traffic assistant,27 Character 357 Explanation,In the upper part of the,"traffic sign, the",permeability of the,dead-end street for,bicycle traffic and/or,dead end,pedestrian traffic can be,indicated by pictograms.,to 28 Explanation,and 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,road_traffic_rules.pdf
68dd20db212869e0f7e305d6,Such signs with,corresponding symbols,may also give other,"information, such as",pedestrian underpasses,"or overpasses,","telephones, emergency","call boxes,","Breakdown assistance,","petrol stations, tent and","caravan sites, motorway","hotel, motorway","guesthouse, motorway",kiosk.,,,,,,,,,,,,,,,,,,,,,,,,,,127,road_traffic_rules.pdf
68dd20db212869e0f7e305d7,"Hotels, guesthouses",and kiosks are only,indicated on motorways,and only if they are,motorway facilities or,truck stops.,28 Character 358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,road_traffic_rules.pdf
68dd20db212869e0f7e305d8,First aid,29 Character 363,police,30 Character 385,Place name sign,to 31 Explanation,and 32,These signs are located,off-highway. They serve,to point out tourist,destinations and mark,the course of tourist,routes. They can also be,designed as signposts.,31 Character 386.1,Tourist information,32 Character 386.2,,,,,,,,,,,,,,,,,,,,,,,128,road_traffic_rules.pdf
68dd20db212869e0f7e305d9,Tourist route,33 Character 386.3 Explanation,This sign is located on,the highway. It provides,information about,tourist destinations.,Tourist information board,34 Character 390,Toll obligation according to the Federal Highway Toll,Act,35 Character 391,Toll road,36 Character 392,customs office,37 Character 393,,,,,,,,,,,,,,,,,,,,,,,,,129,road_traffic_rules.pdf
68dd20dc212869e0f7e305da,Information board at border crossing points,38 Character 394 Explanation,This sign identifies,streetlights within built-,up areas that are not lit,Lantern Ring,all night. The red field,may indicate in white,lettering when the,streetlight goes out.,Section 10 Signposting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,road_traffic_rules.pdf
68dd20dc212869e0f7e305db,License plates,39 Character 401,Federal highways,40 Character 405,highways,41 Character 406 Explanation,This is how motorway,junctions (motorway,"exits, motorway",intersections and,Motorway junctions,motorway triangles) are,numbered.,42 Character 410,,,,,,,,,,,,,,,,,,,,,,,,,,130,road_traffic_rules.pdf
68dd20dc212869e0f7e305dc,Signposts outside,motorways,a) Advance sign,43 Character 438,44 Character 439,45 Character 440,46 Character 441,b) Arrow signposts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,road_traffic_rules.pdf
68dd20dc212869e0f7e305dd,to 47 Explanation,to 49,The additional sign,"""Nebenstrecke"" or the","addition ""Nebenstrecke""",in the signpost indicates,a road connection of,minor importance.,47 Character 415 Explanation,Arrow signs on federal,highways,48 Character 418 Explanation,Arrow signs on other,roads,49 Character 419 Explanation,Arrow signs on other,roads with less traffic,importance,50 Character 430 Explanation,Arrow signpost to the,motorway,51 Character 432 Explanation,Arrow signs pointing to,destinations of,significant traffic,importance.,c) Table guide,52 Character 434 Explanation,The table guide can also,be summarized on a,single panel.,Destination information,,,,,,,,132,road_traffic_rules.pdf
68dd20dc212869e0f7e305de,in one direction can also,be shown on separate,panels.,d) Exit sign,53 Character 332.1 Explanation,Exit from a motorway or,a motorway-like road.,"Within built-up areas,",the sign may also be,printed with a white,background.,e) Street name signs,54 Character 437 Explanation,The sign has either white,lettering on a dark,background or black,lettering on a light,background. It can also,be attached to buildings.,,,,,,,,,,,,,,,,,,,,,133,road_traffic_rules.pdf
68dd20dc212869e0f7e305df,Signposts on,motorways,a) Announcement,boards,to 55 Explanation,and 58,The number (character,406) is the consecutive,number of the motorway,"exits, interchanges, and",triangles on the,motorway currently,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,road_traffic_rules.pdf
68dd20dc212869e0f7e305e0,being traveled. It serves,as a guide.,55 Character 448 Explanation,This sign indicates a,"motorway exit,","interchange, or triangle.",It includes sign 406 .,56 Explanation,The symbol indicates an,exit.,57 Explanation,The symbol indicates a,motorway junction or,motorway triangle; it,also indicates,intersections and,triangles of motorways,with motorway-like,roads of the subordinate,network.,58 Character 448.1 Explanation,,,,,,,,,,,,,,,,,,,134,road_traffic_rules.pdf
